2.8556 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
39.8635 	EXP 	line1: autoDraw = True
39.8635 	EXP 	line2: autoDraw = True
39.8635 	EXP 	line3: autoDraw = True
39.8635 	EXP 	line4: autoDraw = True
40.8632 	EXP 	probe: autoDraw = True
41.1678 	DATA 	Keypress: c
41.1832 	EXP 	New trial (rep=1, index=3): {'pos': -150, 'corr_resp': 'z'}
41.1965 	EXP 	fixation: autoDraw = False
41.1965 	EXP 	line1: autoDraw = False
41.1965 	EXP 	line2: autoDraw = False
41.1965 	EXP 	line3: autoDraw = False
41.1965 	EXP 	line4: autoDraw = False
41.1965 	EXP 	probe: autoDraw = False
41.1965 	EXP 	fixation: autoDraw = True
42.1961 	EXP 	fixation: autoDraw = False
42.1961 	EXP 	line1: autoDraw = True
42.1961 	EXP 	line2: autoDraw = True
42.1961 	EXP 	line3: autoDraw = True
42.1961 	EXP 	line4: autoDraw = True
43.1956 	EXP 	probe: autoDraw = True
43.5321 	EXP 	New trial (rep=2, index=0): {'pos': -50, 'corr_resp': 'x'}
43.5344 	DATA 	Keypress: z
43.5458 	EXP 	fixation: autoDraw = False
43.5458 	EXP 	line1: autoDraw = False
43.5458 	EXP 	line2: autoDraw = False
43.5458 	EXP 	line3: autoDraw = False
43.5458 	EXP 	line4: autoDraw = False
43.5458 	EXP 	probe: autoDraw = False
43.5458 	EXP 	fixation: autoDraw = True
44.5454 	EXP 	fixation: autoDraw = False
44.5454 	EXP 	line1: autoDraw = True
44.5454 	EXP 	line2: autoDraw = True
44.5454 	EXP 	line3: autoDraw = True
44.5454 	EXP 	line4: autoDraw = True
45.5450 	EXP 	probe: autoDraw = True
45.8665 	DATA 	Keypress: x
45.8809 	EXP 	New trial (rep=2, index=1): {'pos': 150, 'corr_resp': 'v'}
45.8949 	EXP 	fixation: autoDraw = False
45.8949 	EXP 	line1: autoDraw = False
45.8949 	EXP 	line2: autoDraw = False
45.8949 	EXP 	line3: autoDraw = False
45.8949 	EXP 	line4: autoDraw = False
45.8949 	EXP 	probe: autoDraw = False
45.8949 	EXP 	fixation: autoDraw = True
46.8944 	EXP 	fixation: autoDraw = False
46.8944 	EXP 	line1: autoDraw = True
46.8944 	EXP 	line2: autoDraw = True
46.8944 	EXP 	line3: autoDraw = True
46.8944 	EXP 	line4: autoDraw = True
47.8942 	EXP 	probe: autoDraw = True
48.9647 	EXP 	New trial (rep=2, index=2): {'pos': 50, 'corr_resp': 'c'}
48.9673 	DATA 	Keypress: v
48.9772 	EXP 	fixation: autoDraw = False
48.9772 	EXP 	line1: autoDraw = False
48.9772 	EXP 	line2: autoDraw = False
48.9772 	EXP 	line3: autoDraw = False
48.9772 	EXP 	line4: autoDraw = False
48.9772 	EXP 	probe: autoDraw = False
48.9772 	EXP 	fixation: autoDraw = True
49.9769 	EXP 	fixation: autoDraw = False
49.9769 	EXP 	line1: autoDraw = True
49.9769 	EXP 	line2: autoDraw = True
49.9769 	EXP 	line3: autoDraw = True
49.9769 	EXP 	line4: autoDraw = True
50.9766 	EXP 	probe: autoDraw = True
51.3795 	EXP 	New trial (rep=2, index=3): {'pos': -150, 'corr_resp': 'z'}
51.3817 	DATA 	Keypress: c
51.3932 	EXP 	fixation: autoDraw = False
51.3932 	EXP 	line1: autoDraw = False
51.3932 	EXP 	line2: autoDraw = False
51.3932 	EXP 	line3: autoDraw = False
51.3932 	EXP 	line4: autoDraw = False
51.3932 	EXP 	probe: autoDraw = False
51.3932 	EXP 	fixation: autoDraw = True
52.3925 	EXP 	fixation: autoDraw = False
52.3925 	EXP 	line1: autoDraw = True
52.3925 	EXP 	line2: autoDraw = True
52.3925 	EXP 	line3: autoDraw = True
52.3925 	EXP 	line4: autoDraw = True
53.3922 	EXP 	probe: autoDraw = True
54.2120 	EXP 	New trial (rep=3, index=0): {'pos': -50, 'corr_resp': 'x'}
54.2144 	DATA 	Keypress: z
54.2255 	EXP 	fixation: autoDraw = False
54.2255 	EXP 	line1: autoDraw = False
54.2255 	EXP 	line2: autoDraw = False
54.2255 	EXP 	line3: autoDraw = False
54.2255 	EXP 	line4: autoDraw = False
54.2255 	EXP 	probe: autoDraw = False
54.2255 	EXP 	fixation: autoDraw = True
55.2252 	EXP 	fixation: autoDraw = False
55.2252 	EXP 	line1: autoDraw = True
55.2252 	EXP 	line2: autoDraw = True
55.2252 	EXP 	line3: autoDraw = True
55.2252 	EXP 	line4: autoDraw = True
56.2250 	EXP 	probe: autoDraw = True
56.9947 	EXP 	New trial (rep=3, index=1): {'pos': 150, 'corr_resp': 'v'}
56.9972 	DATA 	Keypress: x
57.0078 	EXP 	fixation: autoDraw = False
57.0078 	EXP 	line1: autoDraw = False
57.0078 	EXP 	line2: autoDraw = False
57.0078 	EXP 	line3: autoDraw = False
57.0078 	EXP 	line4: autoDraw = False
57.0078 	EXP 	probe: autoDraw = False
57.0078 	EXP 	fixation: autoDraw = True
58.0075 	EXP 	fixation: autoDraw = False
58.0075 	EXP 	line1: autoDraw = True
58.0075 	EXP 	line2: autoDraw = True
58.0075 	EXP 	line3: autoDraw = True
58.0075 	EXP 	line4: autoDraw = True
59.0072 	EXP 	probe: autoDraw = True
59.7933 	EXP 	New trial (rep=3, index=2): {'pos': 50, 'corr_resp': 'c'}
59.7956 	DATA 	Keypress: v
59.8068 	EXP 	fixation: autoDraw = False
59.8068 	EXP 	line1: autoDraw = False
59.8068 	EXP 	line2: autoDraw = False
59.8068 	EXP 	line3: autoDraw = False
59.8068 	EXP 	line4: autoDraw = False
59.8068 	EXP 	probe: autoDraw = False
59.8068 	EXP 	fixation: autoDraw = True
60.8065 	EXP 	fixation: autoDraw = False
60.8065 	EXP 	line1: autoDraw = True
60.8065 	EXP 	line2: autoDraw = True
60.8065 	EXP 	line3: autoDraw = True
60.8065 	EXP 	line4: autoDraw = True
61.8063 	EXP 	probe: autoDraw = True
62.1425 	EXP 	New trial (rep=3, index=3): {'pos': -150, 'corr_resp': 'z'}
62.1449 	DATA 	Keypress: c
62.1562 	EXP 	fixation: autoDraw = False
62.1562 	EXP 	line1: autoDraw = False
62.1562 	EXP 	line2: autoDraw = False
62.1562 	EXP 	line3: autoDraw = False
62.1562 	EXP 	line4: autoDraw = False
62.1562 	EXP 	probe: autoDraw = False
62.1562 	EXP 	fixation: autoDraw = True
63.1559 	EXP 	fixation: autoDraw = False
63.1559 	EXP 	line1: autoDraw = True
63.1559 	EXP 	line2: autoDraw = True
63.1559 	EXP 	line3: autoDraw = True
63.1559 	EXP 	line4: autoDraw = True
64.1556 	EXP 	probe: autoDraw = True
64.7408 	EXP 	New trial (rep=4, index=0): {'pos': -50, 'corr_resp': 'x'}
64.7426 	DATA 	Keypress: z
64.7553 	EXP 	fixation: autoDraw = False
64.7553 	EXP 	line1: autoDraw = False
64.7553 	EXP 	line2: autoDraw = False
64.7553 	EXP 	line3: autoDraw = False
64.7553 	EXP 	line4: autoDraw = False
64.7553 	EXP 	probe: autoDraw = False
64.7553 	EXP 	fixation: autoDraw = True
65.7548 	EXP 	fixation: autoDraw = False
65.7548 	EXP 	line1: autoDraw = True
65.7548 	EXP 	line2: autoDraw = True
65.7548 	EXP 	line3: autoDraw = True
65.7548 	EXP 	line4: autoDraw = True
66.7545 	EXP 	probe: autoDraw = True
67.4908 	EXP 	New trial (rep=4, index=1): {'pos': 150, 'corr_resp': 'v'}
67.4937 	DATA 	Keypress: x
67.5043 	EXP 	fixation: autoDraw = False
67.5043 	EXP 	line1: autoDraw = False
67.5043 	EXP 	line2: autoDraw = False
67.5043 	EXP 	line3: autoDraw = False
67.5043 	EXP 	line4: autoDraw = False
67.5043 	EXP 	probe: autoDraw = False
67.5043 	EXP 	fixation: autoDraw = True
68.5040 	EXP 	fixation: autoDraw = False
68.5040 	EXP 	line1: autoDraw = True
68.5040 	EXP 	line2: autoDraw = True
68.5040 	EXP 	line3: autoDraw = True
68.5040 	EXP 	line4: autoDraw = True
69.5035 	EXP 	probe: autoDraw = True
70.4243 	DATA 	Keypress: v
70.4400 	EXP 	New trial (rep=4, index=2): {'pos': 50, 'corr_resp': 'c'}
70.4534 	EXP 	fixation: autoDraw = False
70.4534 	EXP 	line1: autoDraw = False
70.4534 	EXP 	line2: autoDraw = False
70.4534 	EXP 	line3: autoDraw = False
70.4534 	EXP 	line4: autoDraw = False
70.4534 	EXP 	probe: autoDraw = False
70.4534 	EXP 	fixation: autoDraw = True
71.4532 	EXP 	fixation: autoDraw = False
71.4532 	EXP 	line1: autoDraw = True
71.4532 	EXP 	line2: autoDraw = True
71.4532 	EXP 	line3: autoDraw = True
71.4532 	EXP 	line4: autoDraw = True
72.4527 	EXP 	probe: autoDraw = True
73.3057 	EXP 	New trial (rep=4, index=3): {'pos': -150, 'corr_resp': 'z'}
73.3083 	DATA 	Keypress: c
73.3192 	EXP 	fixation: autoDraw = False
73.3192 	EXP 	line1: autoDraw = False
73.3192 	EXP 	line2: autoDraw = False
73.3192 	EXP 	line3: autoDraw = False
73.3192 	EXP 	line4: autoDraw = False
73.3192 	EXP 	probe: autoDraw = False
73.3192 	EXP 	fixation: autoDraw = True
74.3186 	EXP 	fixation: autoDraw = False
74.3186 	EXP 	line1: autoDraw = True
74.3186 	EXP 	line2: autoDraw = True
74.3186 	EXP 	line3: autoDraw = True
74.3186 	EXP 	line4: autoDraw = True
75.3185 	EXP 	probe: autoDraw = True
76.1030 	EXP 	New trial (rep=5, index=0): {'pos': -50, 'corr_resp': 'x'}
76.1042 	DATA 	Keypress: z
76.1180 	EXP 	fixation: autoDraw = False
76.1180 	EXP 	line1: autoDraw = False
76.1180 	EXP 	line2: autoDraw = False
76.1180 	EXP 	line3: autoDraw = False
76.1180 	EXP 	line4: autoDraw = False
76.1180 	EXP 	probe: autoDraw = False
76.1180 	EXP 	fixation: autoDraw = True
77.1175 	EXP 	fixation: autoDraw = False
77.1175 	EXP 	line1: autoDraw = True
77.1175 	EXP 	line2: autoDraw = True
77.1175 	EXP 	line3: autoDraw = True
77.1175 	EXP 	line4: autoDraw = True
78.1174 	EXP 	probe: autoDraw = True
78.4206 	EXP 	New trial (rep=5, index=1): {'pos': 150, 'corr_resp': 'v'}
78.4231 	DATA 	Keypress: x
78.4342 	EXP 	fixation: autoDraw = False
78.4342 	EXP 	line1: autoDraw = False
78.4342 	EXP 	line2: autoDraw = False
78.4342 	EXP 	line3: autoDraw = False
78.4342 	EXP 	line4: autoDraw = False
78.4342 	EXP 	probe: autoDraw = False
78.4342 	EXP 	fixation: autoDraw = True
79.4335 	EXP 	fixation: autoDraw = False
79.4335 	EXP 	line1: autoDraw = True
79.4335 	EXP 	line2: autoDraw = True
79.4335 	EXP 	line3: autoDraw = True
79.4335 	EXP 	line4: autoDraw = True
80.4332 	EXP 	probe: autoDraw = True
80.8697 	EXP 	New trial (rep=5, index=2): {'pos': 50, 'corr_resp': 'c'}
80.8723 	DATA 	Keypress: v
80.8832 	EXP 	fixation: autoDraw = False
80.8832 	EXP 	line1: autoDraw = False
80.8832 	EXP 	line2: autoDraw = False
80.8832 	EXP 	line3: autoDraw = False
80.8832 	EXP 	line4: autoDraw = False
80.8832 	EXP 	probe: autoDraw = False
80.8832 	EXP 	fixation: autoDraw = True
81.8828 	EXP 	fixation: autoDraw = False
81.8828 	EXP 	line1: autoDraw = True
81.8828 	EXP 	line2: autoDraw = True
81.8828 	EXP 	line3: autoDraw = True
81.8828 	EXP 	line4: autoDraw = True
82.8825 	EXP 	probe: autoDraw = True
83.2189 	EXP 	New trial (rep=5, index=3): {'pos': -150, 'corr_resp': 'z'}
83.2216 	DATA 	Keypress: c
83.2327 	EXP 	fixation: autoDraw = False
83.2327 	EXP 	line1: autoDraw = False
83.2327 	EXP 	line2: autoDraw = False
83.2327 	EXP 	line3: autoDraw = False
83.2327 	EXP 	line4: autoDraw = False
83.2327 	EXP 	probe: autoDraw = False
83.2327 	EXP 	fixation: autoDraw = True
84.2320 	EXP 	fixation: autoDraw = False
84.2320 	EXP 	line1: autoDraw = True
84.2320 	EXP 	line2: autoDraw = True
84.2320 	EXP 	line3: autoDraw = True
84.2320 	EXP 	line4: autoDraw = True
85.2313 	EXP 	probe: autoDraw = True
85.6186 	EXP 	New trial (rep=6, index=0): {'pos': -50, 'corr_resp': 'x'}
85.6208 	DATA 	Keypress: z
85.6313 	EXP 	fixation: autoDraw = False
85.6313 	EXP 	line1: autoDraw = False
85.6313 	EXP 	line2: autoDraw = False
85.6313 	EXP 	line3: autoDraw = False
85.6313 	EXP 	line4: autoDraw = False
85.6313 	EXP 	probe: autoDraw = False
85.6313 	EXP 	fixation: autoDraw = True
86.6311 	EXP 	fixation: autoDraw = False
86.6311 	EXP 	line1: autoDraw = True
86.6311 	EXP 	line2: autoDraw = True
86.6311 	EXP 	line3: autoDraw = True
86.6311 	EXP 	line4: autoDraw = True
87.6307 	EXP 	probe: autoDraw = True
88.0173 	EXP 	New trial (rep=6, index=1): {'pos': 150, 'corr_resp': 'v'}
88.0198 	DATA 	Keypress: x
88.0308 	EXP 	fixation: autoDraw = False
88.0308 	EXP 	line1: autoDraw = False
88.0308 	EXP 	line2: autoDraw = False
88.0308 	EXP 	line3: autoDraw = False
88.0308 	EXP 	line4: autoDraw = False
88.0308 	EXP 	probe: autoDraw = False
88.0308 	EXP 	fixation: autoDraw = True
89.0304 	EXP 	fixation: autoDraw = False
89.0304 	EXP 	line1: autoDraw = True
89.0304 	EXP 	line2: autoDraw = True
89.0304 	EXP 	line3: autoDraw = True
89.0304 	EXP 	line4: autoDraw = True
90.0299 	EXP 	probe: autoDraw = True
90.2165 	EXP 	New trial (rep=6, index=2): {'pos': 50, 'corr_resp': 'c'}
90.2189 	DATA 	Keypress: v
90.2299 	EXP 	fixation: autoDraw = False
90.2299 	EXP 	line1: autoDraw = False
90.2299 	EXP 	line2: autoDraw = False
90.2299 	EXP 	line3: autoDraw = False
90.2299 	EXP 	line4: autoDraw = False
90.2299 	EXP 	probe: autoDraw = False
90.2299 	EXP 	fixation: autoDraw = True
91.2297 	EXP 	fixation: autoDraw = False
91.2297 	EXP 	line1: autoDraw = True
91.2297 	EXP 	line2: autoDraw = True
91.2297 	EXP 	line3: autoDraw = True
91.2297 	EXP 	line4: autoDraw = True
92.2294 	EXP 	probe: autoDraw = True
92.8821 	EXP 	New trial (rep=6, index=3): {'pos': -150, 'corr_resp': 'z'}
92.8845 	DATA 	Keypress: c
92.8958 	EXP 	fixation: autoDraw = False
92.8958 	EXP 	line1: autoDraw = False
92.8958 	EXP 	line2: autoDraw = False
92.8958 	EXP 	line3: autoDraw = False
